"B750W60CN","Bán thành phẩm bi 6.0 vàng 18KT, kiểu cắt ngang","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y70CR","Bán thành phẩm bi 7.0 vàng 18KV, kiểu caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y70XY","Bán thành phẩm bi 7.0 vàng 18KV, kiểu xoáy","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y70CM","Bán thành phẩm bi 7.0 vàng 18KV, kiểu chữ M","18K","75.00%","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","",""
"B750W50XY","Bán thành phẩm bi 5.0 vàng 18KT, kiểu xoáy","18K","75.00%","","","","VUN18KY","","","","","","","","","","","","",""
"B750W35TR","Bán thành phẩm bi 3.5 vàng 18KW, kiểu trơn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W35CR","Bán thành phẩm bi 3.5 vàng 18KW, kiểu caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y50TR","Bán thành phẩm bi 5.0 vàng 18KV, kiểu trơn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y35TR","Bán thành phẩm bi 3.5 vàng 18KV, kiểu trơn","18K","75.00%","","","","BAO610KT-0.25","","","","","","","","","","","","",""
"B750Y35CR","Bán thành phẩm bi 3.5 vàng 18KV, kiểu caro","18K","75.00%","","","","QBI610KT-0.50","","","","","","","","","","","","",""
"B750R20TR","Bán thành phẩm bi 2.0 vàng 18KR, kiểu trơn","18K","75.00%","","","","DAP610KT-0.4","","","","","","","","","","","","",""
"B750W20XY","Bán thành phẩm bi 2.0 vàng 18KW, kiểu xoáy","18K","75.00%","","","","DAP610KT-0.3","","","","","","","","","","","","",""
"B750R30TR","Bán thành phẩm bi 3.0 vàng 18KR, kiểu trơn","18K","75.00%","","","","DAP18KV-0.5","","","","","","","","","","","","",""
"B750R40TR","Bán thành phẩm bi 4.0 vàng 18KR, kiểu trơn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750R30CR","Bán thành phẩm bi 3.0 vàng 18KR, kiểu caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750R30CS","Bán thành phẩm bi 3.0 vàng 18KR, kiểu chữ S","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750R40CS","Bán thành phẩm bi 4.0 vàng 18KR, kiểu chữ S","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W25CR","Bán thành phẩm bi 2.5 vàng 18KT, kiểu caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80TR","Bán thành phẩm bi 8.0 vàng 18KV, bi trơn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80XF","Bán thành phẩm bi 8.0 vàng 18KV, kiểu xoáy full","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80SF","Bán thành phẩm bi 8.0 vàng 18KV, kiểu sọc ngang full","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80CR","Bán thành phẩm bi 8.0 vàng 18KV, kiểu caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80NF","Bán thành phẩm bi 8.0 vàng 18KV, kiểu ngang full","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80DH","Bán thành phẩm bi 8.0 vàng 18KV, kiểu dưa hấu","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80XY","Bán thành phẩm bi 8.0 vàng 18KV, kiểu xoáy","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y30LD","Bán thành phẩm bi 3.0 vàng 18KV, kiểu lồng đèn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W40XY","Bán thành phẩm bi 4.0 vàng 18KT, kiểu xoáy","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W30CS","Bán thành phẩm bi 3.0 vàng 18KT, kiểu chữ S","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W30CR","Bán thành phẩm bi 3.0 vàng 18KT, kiểu caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W40TR","Bán thành phẩm bi 4.0 vàng 18KT, bi trơn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W40MT","Bán thành phẩm bi 4.0 vàng 18KT, kiểu mũi tên","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W40CS","Bán thành phẩm bi 4.0 vàng 18KT, kiểu chữ S","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W60TR","Bán thành phẩm bi 6.0 vàng 18KT, bi trơn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W60CS","Bán thành phẩm bi 6.0 vàng 18KT, kiểu chữ S","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W60MT","Bán thành phẩm bi 6.0 vàng 18KT, kiểu mũi tên","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W50CM","Bán thành phẩm bi 5.0 vàng 18KT, kiểu chữ M","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W50DH","Bán thành phẩm bi 5.0 vàng 18KT, kiểu dưa hấu","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W80TR","Bán thành phẩm bi 8.0 vàng 18KT, bi trơn","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W80DH","Bán thành phẩm bi 8.0 vàng 18KT, bi dưa hấu","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W80CR","Bán thành phẩm bi 8.0 vàng 18KT, kiểu caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W80XY","Bán thành phẩm bi 8.0 vàng 18KT, kiểu xoáy","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W80CN","Bán thành phẩm bi 8.0 vàng 18KT, kiểu cắt ngang","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W80CS","Bán thành phẩm bi 8.0 vàng 18KT, kiểu chữ S","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750Y80CN","Bán thành phẩm bi 8.0 vàng 18KV, kiểu cắt ngang","18K","75.00%","","","","","","","","","","","","","","","","",""
"B750W40CR","Bán thành phẩm bi 4.0 vàng 18KT, kiểu chữ caro","18K","75.00%","","","","","","","","","","","","","","","","",""
"B610Y25TR","Bán thành phẩm bi 2.5 vàng 610KV, bi trơn","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y25XY","Bán thành phẩm bi 2.5 vàng 610KV, kiểu xoáy","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y25CR","Bán thành phẩm bi 2.5 vàng 610KV, kiểu caro","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y30TR","Bán thành phẩm bi 3.0 vàng 610KV, bi trơn","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y30XY","Bán thành phẩm bi 3.0 vàng 610KV, kiểu xoáy","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y30LD","Bán thành phẩm bi 3.0 vàng 610KV, kiểu lồng đen","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y60CN","Bán thành phẩm bi 6.0 vàng 610KV, kiểu xoáy","61K","61.00%","","","","","","","","","","","","","","","","",""
"B680Y25TR","Bán thành phẩm bi 2.5 vàng 680KV, kiểu trơn","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y25XY","Bán thành phẩm bi 2.5 vàng 680KV, kiểu xoáy","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y25CR","Bán thành phẩm bi 2.5 vàng 680KV, kiểu caro","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y40TR","Bán thành phẩm bi 4.0 vàng 680KV, kiểu trơn","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y30TR","Bán thành phẩm bi 3.0 vàng 680KV, kiểu trơn","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y50TR","Bán thành phẩm bi 5.0 vàng 680KV, kiểu trơn","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y50XY","Bán thành phẩm bi 5.0 vàng 680KV, kiểu xoáy","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y50CR","Bán thành phẩm bi 5.0 vàng 680KV, kiểu caro","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y60TR","Bán thành phẩm bi 6.0 vàng 680KV, kiểu trơn","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y80TR","Bán thành phẩm bi 8.0 vàng 680KV, kiểu trơn","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y80CR","Bán thành phẩm bi 8.0 vàng 680KV, kiểu caro","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y40CR","Bán thành phẩm bi 4.0 vàng 680KV, kiểu caro","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y40XY","Bán thành phẩm bi 4.0 vàng 680KV, kiểu xoáy","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y40DH","Bán thành phẩm bi 4.0 vàng 680KV, kiểu dưa hấu","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y60CR","Bán thành phẩm bi 6.0 vàng 680KV, kiểu caro","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y60CS","Bán thành phẩm bi 6.0 vàng 680KV, kiểu chữ S cong","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y60CN","Bán thành phẩm bi 6.0 vàng 680KV, kiểu cắt ngang","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y40CS","Bán thành phẩm bi 6.0 vàng 680KV, kiểu chữ S cong","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y50CS","Bán thành phẩm bi 5.0 vàng 680KV, kiểu chữ S cong","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y60DH","Bán thành phẩm bi 6.0 vàng 680KV, kiểu dưa hấu","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y80DH","Bán thành phẩm bi 8.0 vàng 680KV, kiểu dưa hấu","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y30XY","Bán thành phẩm bi 3.0 vàng 680KV, kiểu xoáy","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y50DH","Bán thành phẩm bi 5.0 vàng 680KV, kiểu dưa hấu","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y30CR","Bán thành phẩm bi 3.0 vàng 680KV, kiểu caro","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y30CS","Bán thành phẩm bi 3.0 vàng 680KV, kiểu chữ S","68K","68.00%","","","","","","","","","","","","","","","","",""
"B680Y30LD","Bán thành phẩm bi 3.0 vàng 680KV, kiểu lồng đèn","68K","68.00%","","","","","","","","","","","","","","","","",""
"B610Y30CS","Bán thành phẩm bi 3.0 vàng 610KV, kiểu chữ S","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40TR","Bán thành phẩm bi 4.0 vàng 610KV, bi trơn","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40XY","Bán thành phẩm bi 4.0 vàng 610KV, kiểu xoáy","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40LD","Bán thành phẩm bi 4.0 vàng 610KV, kiểu lồng đèn","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40MT","Bán thành phẩm bi 4.0 vàng 610KV, kiểu mũi tên","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40NF","Bán thành phẩm bi 4.0 vàng 610KV, kiểu ngang","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40CS","Bán thành phẩm bi 4.0 vàng 610KV, kiểu chữ S","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40CN","Bán thành phẩm bi 4.0 vàng 610KV, kiểu cắt ngang","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y40DH","Bán thành phẩm bi 4.0 vàng 610KV, kiểu dưa hấu","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y60XY","Bán thành phẩm bi 6.0 vàng 61KV, kiểu xoáy","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y60CR","Bán thành phẩm bi 6.0 vàng 61KV, kiểu caro","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y60SF","Bán thành phẩm bi 6.0 vàng 61KV, kiểu sọc ngang full","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y60NF","Bán thành phẩm bi 6.0 vàng 61KV, kiểu ngang full","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y60DH","Bán thành phẩm bi 6.0 vàng 61KV, kiểu dưa hấu","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y60CS","Bán thành phẩm bi 6.0 vàng 61KV, kiểu chữ S","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y80CN","Bán thành phẩm bi 6.0 vàng 61KV, kiểu cắt ngang","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y80DH","Bán thành phẩm bi 8.0 vàng 61KV, kiểu dưa hấu","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y80NF","Bán thành phẩm bi 8.0 vàng 61KV, kiểu ngang full","61K","61.00%","","","","","","","","","","","","","","","","",""
"B610Y80CR","Bán thành phẩm bi 8.0 vàng 61KV, kiểu caro","61K","61.00%","","","","","","","","","","","","","","","","",""
"BBAC92560TR","Bán thành phẩm bi 6.0 bạc 92.5, bi trơn","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92560CR","Bán thành phẩm bi 6.0 bạc 92.5, bi caro","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92550TR","Bán thành phẩm bi 5.0 bạc 92.5, bi trơn","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92540TR","Bán thành phẩm bi 4.0 bạc 92.5, bi trơn","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92540CR","Bán thành phẩm bi 4.0 bạc 92.5, bi caro","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92530TR","Bán thành phẩm bi 3.0 bạc 92.5, bi trơn","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92530CR","Bán thành phẩm bi 3.0 bạc 92.5, bi caro","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92530XY","Bán thành phẩm bi 3.0 bạc 92.5, kiểu xoáy","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92525TR","Bán thành phẩm bi 2.0 bạc 92.5, bi trơn","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92530CS","Bán thành phẩm bi 3.0 bạc 92.5, kiểu chữ S","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92540CS","Bán thành phẩm bi 4.0 bạc 92.5, kiểu chữ S","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92560CS","Bán thành phẩm bi 6.0 bạc 92.5, kiểu chữ S","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92580TR","Bán thành phẩm bi 6.0 bạc 92.5, bi trơn","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"BBAC92580CS","Bán thành phẩm bi 6.0 bạc 92.5, kiểu chữ S","BAC925","92.50%","","","","","","","","","","","","","","","","",""
"DDL30750Y","Bán thành phẩm dây lật vàng 18KV, size 0.30mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"DDL35750Y","Bán thành phẩm dây cong vàng 18KV, size 0.35mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"DDL40750Y","Bán thành phẩm dây lật vàng 18KV, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"DDL50750Y","Bán thành phẩm dây lật vàng 18KV, size 0.50mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"DDL60750Y","Bán thành phẩm dây lật vàng 18KV, size 0.60mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"DDC60708R","Bán thành phẩm dây chữ cong vàng 17KV, size 0.60mm","17K","70.80%","","","","","","","","","","","","","","","","",""
"CY70CA1-750","Bán thành phẩm dây lật cong 18KV, size 0.70mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY40CU-750","Bán thành phẩm dây lật 18KV, size 0.40mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"CY60CU-750","Bán thành phẩm dây lật 18KV, size 0.60mm","18K","75.00%","","","","","","","","","","","","","","","","",""
"DDL35680Y","Bán thành phẩm dây lật vàng 68KV, size 0.35mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"DDC60680Y","Bán thành phẩm dây cong vàng 68KV, size 0.6mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"DDC70680Y","Bán thành phẩm dây cong vàng 68KV, size 0.7mm","68K","68.00%","","","","","","","","","","","","","","","","",""
"DDC50680Y","Bán thành phẩm dây cong vàng 68KV, size 0.5mm","68K","68.00%","","","","","","","","","","","","","","","","",""
